instance,dimacs_time,dimacs_size,opb_time,opb_size,opb_pbcount_time,d4_time,d4_count,p2d_time,p2d_count,pbcount_time,pbcount_count
isolated/div/div_8/root_10.uvl,8.55;7.38;7.43,33,0.49;0.48;0.49,186,-3;-3;-3,0.26;0.12;0.26,352,0.01;0.01;0.06,352,-3;-3;-3,-4
isolated/div/div_8/root_12.uvl,-1;-1;-1,-4,0.47;0.51;0.51,461,-3;-3;-3,-3;-3;-3,-4,0.01;0.07;0.01,1197,-3;-3;-3,-4
isolated/div/div_8/root_14.uvl,-3;-3;-3,-4,0.56;0.61;0.54,3077,-3;-3;-3,-3;-3;-3,-4,0.11;0.13;0.14,12030,-3;-3;-3,-4
isolated/div/div_8/root_16.uvl,-3;-3;-3,-4,0.52;0.49;0.54,607,-3;-3;-3,-3;-3;-3,-4,0.07;0.09;0.03,3426,-3;-3;-3,-4
isolated/div/div_8/root_18.uvl,-3;-3;-3,-4,0.59;0.64;0.64,8078,-3;-3;-3,-3;-3;-3,-4,0.19;0.15;0.16,125059,-3;-3;-3,-4
isolated/div/div_8/root_20.uvl,-3;-3;-3,-4,0.58;0.58;0.59,4159,-3;-3;-3,-3;-3;-3,-4,0.11;0.11;0.11,312323,-3;-3;-3,-4
isolated/div/div_8/root_4.uvl,0.47;0.48;0.48,13,0.47;0.47;0.46,63,-3;-3;-3,0.09;0.09;0.09,1,0.00;0.08;0.00,1,-3;-3;-3,-4
isolated/div/div_8/root_6.uvl,0.50;0.51;0.51,18,0.48;0.48;0.49,118,-3;-3;-3,0.09;0.09;0.09,6,0.01;0.01;0.01,6,-3;-3;-3,-4
isolated/div/div_8/root_8.uvl,0.58;0.57;0.59,45,0.53;0.54;0.50,315,-3;-3;-3,0.13;0.13;0.13,42,0.03;0.01;0.01,42,-3;-3;-3,-4
isolated/div/div_9/root_10.uvl,1.64;1.71;1.76,76,0.49;0.48;0.49,349,-3;-3;-3,0.12;0.12;0.12,154,0.01;0.01;0.01,154,-3;-3;-3,-4
isolated/div/div_9/root_12.uvl,-1;-1;-1,-4,0.58;0.77;0.58,1146,-3;-3;-3,-3;-3;-3,-4,0.05;0.02;0.02,1245,-3;-3;-3,-4
isolated/div/div_9/root_14.uvl,0.61;0.62;0.60,30,0.55;0.49;0.55,237,-3;-3;-3,0.09;0.09;0.09,-9,0.03;0.04;0.05,0,-3;-3;-3,-4
isolated/div/div_9/root_16.uvl,-3;-3;-3,-4,0.50;0.53;0.50,607,-3;-3;-3,-3;-3;-3,-4,0.02;0.02;0.02,33693,-3;-3;-3,-4
isolated/div/div_9/root_18.uvl,-3;-3;-3,-4,0.53;0.53;0.55,2165,-3;-3;-3,-3;-3;-3,-4,0.10;0.10;0.10,86135,-3;-3;-3,-4
isolated/div/div_9/root_20.uvl,-3;-3;-3,-4,0.57;0.53;0.57,2689,-3;-3;-3,-3;-3;-3,-4,0.14;0.08;0.08,62240,-3;-3;-3,-4
isolated/div/div_9/root_4.uvl,0.48;0.49;0.47,13,0.46;0.46;0.45,63,-3;-3;-3,0.09;0.09;0.09,1,0.00;0.00;0.01,1,-3;-3;-3,-4
isolated/div/div_9/root_6.uvl,0.50;0.52;0.49,18,0.50;0.52;0.52,118,-3;-3;-3,0.09;0.09;0.09,6,0.04;0.01;0.01,6,-3;-3;-3,-4
isolated/div/div_9/root_8.uvl,0.50;0.49;0.49,18,0.48;0.77;0.49,135,-3;-3;-3,0.09;0.09;0.09,-9,0.00;0.00;0.00,0,-3;-3;-3,-4
isolated/featureCard/featureCard_0.0_0.25/root_1000.uvl,2.70;2.72;2.80,2071004,0.97;1.12;0.80,68006,0.08;0.08;0.08,-1;-1;-1,-9,9.24;9.42;6.33,21375350366546802631123348628874278104990969330607053362434178375203383077034117071916955664070676448212636991574609746037427763390071662106871222881239165581216083809244565230800658323026574729964285375923755683319597801239206285426390929330472623953173114986524895620384791842480726010512695428859453496824716120636833941168407480309576650558795808651506411985499909508846987421520268399375723239731639966235044114498742399840691507837641499710326132325622033526281379324200352933649691414856248888599197381584013380935438421932729281288001315390066677993,5.58;6.21;4.21,-9
isolated/featureCard/featureCard_0.0_0.25/root_1100.uvl,4.54;3.37;3.44,2504979,0.96;0.85;0.84,81681,0.09;0.09;0.09,-1;-1;-1,-9,11.05;10.34;10.39,917582844429736029273476747633421572076485781543040502010905561365896506880514941184287007875383631624493251973874572747047543960578977626480034733591200580427076689942060168119893373729888057363538106993849975168191274970601525499641023527474340197030187089171788541940281547732526094345003948530039218698555382122370742235417259076982617159687502376073776973250362817933125092212137964231554981725277353044411874162537499634164650193534043845666580151560394242932474547768673236165995521951395566092925968730201473525386000491495613451684898531067835644345857136320356823282466369206903102620203944804933589225,7.44;7.36;5.64,-9
isolated/featureCard/featureCard_0.0_0.25/root_1200.uvl,3.69;4.55;3.70,2980204,1.06;0.91;0.94,96606,0.11;0.12;0.11,-1;-1;-1,-9,17.25;14.96;17.86,39389215238757458852793275108588635394976652980821960413275698643493365038982300942964274185154279432485834703859931793924942268282608936091789294455243941196233470951273904461589511310520257489898956802923214958614349581848876006589543170922256058078310183844028318041569079247737137600670301255343898612465104126243768690827135946918227229411792246298211068848005658865272382147313439381546461691538104901891755284814480536296405047037148655819794093682110058309256307991480869497669608249111925834085430860605408608652457724327096504693340662205745617385388744834904003988957545876298529999901722354386786746814597676340076727673943623804026301153755177500940065001,8.55;8.52;9.70,-9
isolated/featureCard/featureCard_0.0_0.25/root_1300.uvl,3.92;3.95;4.42,3496679,1.02;1.00;1.04,112781,0.13;0.12;0.12,-1;-1;-1,-9,19.56;19.81;16.94,1690866701076351503871933157331186912315133890358915687655391374962461431923695459135900003527262087854244220259540738985404963125901872274425252207609983304559029334912078917743308727059490834219797855712382200151969305112489143522238259195335860189222326093856426664186792107602166758747415174945897696373763128903443733231734615356959802899947077264869631235571386898869303136202421112694344354175964093408196145774580387384405855697870250418672605711458401730234599583298334049139869108405041880245619246931098062130703812126796154683086695911525007793623190327551438414818240917769402535461730108109346845608414485215009132054101155754658828702597054789401354819686070927073117796767681630769573504792285994666215233769,12.44;11.34;10.61,-9
isolated/featureCard/featureCard_0.0_0.25/root_1400.uvl,5.28;5.49;5.43,4054404,1.13;1.27;1.12,130206,0.14;0.14;0.14,-1;-1;-1,-9,16.26;20.15;16.28,72584086366758815017345919041419240288871276474984206335957399327975048784078098822158286949814889113269344004702808422712561543573336041076227426432811614009043302318828492837330908535900359626019762118132793139922522845309674264288416381874862313444509301947805225394371909583795040542637125538812074177418162827446928202218227334210887049931054984815640147897961671258572237479341576700607584350556247893044933445234609647531865337533736076772669580008799153908398944412632016909469342077656006476390840886197892038919891215126623412554160744278809250608954392739511692621907572420055055537001715417547114864241987866010609184511995336835503478680411944415402293696415790492835171038042448219301303459703795003477243037363327998339142595552657264460445065206230861485150197993,19.43;16.44;17.87,-9
isolated/featureCard/featureCard_0.0_0.25/root_1500.uvl,4.52;4.71;4.60,4653379,1.09;1.18;1.19,148881,0.16;0.16;0.16,-1;-1;-1,-9,31.63;25.62;40.28,3115827871199649777533886418883729937974697097612845325630855744585886349854569972200835962058853153759238538728595160028031496080414379429391463281077512337170266423558750892048685613435495238703156402775987771578412119850806211938443570447186113641854709148771374117059445099817297261812649909308478845117038030094011513433393263898387021255210563792045902150387176507202319604663476055650441377707851371043067125185605804159284361848654030411754974523498363312875437258474681579746672418442248680048358420183596829177029339594607142175465437297901236319447759607836353498961050394267867494093213609911516295069758271549473780800884414539550938145442041146137586635947965969632278421235170557262499802717144476899894290814156750378029709448471358131584323046946015954179998963310820308810391080731315735778765105435243108254932949225,21.00;15.17;16.82,-9
isolated/featureCard/featureCard_0.0_0.25/root_1600.uvl,5.29;6.06;5.62,5293604,1.55;1.20;1.13,168806,0.19;0.19;0.21,-1;-1;-1,-9,45.00;66.73;37.05,133753606457057640914718385209153706717210208723083658333837745084837717764157368584464659925771041582257230954168299268268564364061546880418452006890048600964965681417180277582824623279613846912986077167389842235776992644764966116648750814635253795104555729548544497837144445798405745097741903410823918434798136050232123938995489743601160578196950337465704004579247317233321219292138917661890308256675487854959478761671724465104922034906691205581995259825399341473977417474039488568542028599044133427255133815324337774011266610493716189133579592686040606686534083474796980595040227474572984958618957199112715968352684437591077086554711135537455990586562242351580731367723743647038656978329146229574294156374220066913528494852917719735497363798648478713324785907322678779850012580215562350190262680186558640305295973955340787940600448438114606951085575541182239258636869413881580154656545001,20.32;26.70;28.39,-9
isolated/featureCard/featureCard_0.0_0.25/root_1700.uvl,5.63;5.97;7.15,5975079,1.34;1.37;1.34,189981,0.20;0.20;0.20,-1;-1;-1,-9,79.37;53.83;61.04,5741660958113667929358071128458102194288675136970304987686735631367136458285825180256526494522229079724858393597507154816321995106549769147210028549158438498131646155000473940031261842605793034710040842436106029219233133404573274989223341893875646999667100517596423322964676830055107407803633409210884763028662318285168772045091426400384894810245391195461084727887144802597232340369897088774349936265321152818191785326793940813242779723452119052132623727574122686644711044005696338615870563242255567764596244931688565784620836556342386732295287497417455509431075095014650124274648811711890835041841349137122040858747758665390990294615486575561119262046197499008453654263317462938250767088374017431459889212250338686586707600008359164799487754948927704410431769037394763269392122819052501135860353907228327335599253142586384772242977421525967158324566368167943277210552013120770753897185985056626650991234091892377655327930090692796446934615873769,26.71;38.80;33.59,-9
isolated/featureCard/featureCard_0.0_0.25/root_1800.uvl,6.15;6.14;6.26,6697804,1.71;1.48;1.49,212406,0.26;0.24;0.22,-1;-1;-1,-9,38.64;45.44;44.49,246473133930118744203422023535551538991228569127067921389223096159045840431071111362105154797162977433656459956808543859093134621187709287984546083277820888019944321691927578550786308624661788427039895997155084686770131016829972123445494073327686518182238355231150379827168395449697716077357995693582657314829138863033754740810580657206594174433468528831487984437483763799701945105209279855920082854555231099442267877270105029695190142653166435885061734756659714410406200680784807872727746490893542802089015399057389887299072855739379095335384901076864458909304083422039974539630307290848088726569121064426048956072446959720765946073336691291855522286160930198743032116820443938802049179744938120656278825702801827510849799737624752931082195550445202556043707440697541413829545789667924277678536670779391878170261594738026533007250175836584490949729984685948276430833793798469094824818570974109866838229485249831813193314825808855087893087869516922905261674702529544541594652443841194477982082633717993,29.33;34.23;38.83,-9
isolated/featureCard/featureCard_0.0_0.25/root_1900.uvl,8.08;7.44;7.34,7461779,1.62;1.58;1.51,236081,0.25;0.24;0.24,-1;-1;-1,-9,111.13;68.48;76.25,10580388879195050663440034639032900532533032290700647512982822295909836997883932671677944302254768760245747719734372583133594306780193259646016182997010442882868953750021736737148650167888149794001523217558327945189149365266906573412434342380066139066159113976016174578797444954733650851046025696575114737658982260055803009668514789454290693106899201466433538481065244438555018579510121526329028504100109380279406496201311999112526176430281325660488415174320353823663458861077589761704378390539069182250355004066579219754712954003183174065492230823925784674292392837588350646922023817625920324916201367915497813852165862991587960355920272629494324127106229750236871002364375418725075975243140317046838604865082583627503914760924892773721402306467097625188411613255360480428457462049549885983504598203809041260046459283457433573598901968830580041011549666375789129438274407270621086749637150494464793584019609819933944749182008677188051205785492632095394553306457252525771866761064738362493310014880876898212972984003544954749404033435740161139136268132309225,40.78;78.89;32.37,-9
isolated/featureCard/featureCard_0.0_0.25/root_2000.uvl,7.24;7.35;7.61,8267004,1.93;2.08;1.58,261006,0.29;0.28;0.27,-1;-1;-1,-9,72.78;105.59;78.85,454185927082557335970358438736871462914683392067093807012561319458382321196011886212798473641855554919261584352205638415183386951043026678941679866486398211188861558357899389892627295125847105510876846099173022753575254850155065243173953711712064343235964383197171420896071463474655169286300108773230227527457712046392265611212468593611009478487168878317867674157293314391084549486108136602691646295071090923523741912306464480713096964306834328779587084468297000981056354611624971267251170716037633840083580592136093685724146181286306083406658188356263565003127425443911555054208589351985870095205364038096877707879094900558402180232047179489778557921290685046461966834516030996412846672706252070509663585537758265266509292728773104968512231824030013487495379197815319252039372725117033563342171663160460907829641083412490286867629077328915887990164144914826776967813833643200772218128653160105598826116785479865763502487196161979405150404175054097678007644235960550643262148917207833637733058036280778041941894484905637852981116445364263521999706915613154155758837545110430940613835695804896918211464305973025001,53.95;42.89;60.00,-9
isolated/featureCard/featureCard_0.0_0.25/root_200.uvl,0.66;0.70;0.68,84204,0.47;0.59;0.55,3606,0.01;0.01;0.01,8.23;8.04;8.24,1853774470292476654054302978671345272819607079323936660900355080081944068675458915075844118809603394707099637993,0.09;0.10;0.09,1853774470292476654054302978671345272819607079323936660900355080081944068675458915075844118809603394707099637993,0.06;0.05;0.07,1853774470292476012693492404260431874685303675660387957934664191021009154552132224638758561235326745665375043584
isolated/featureCard/featureCard_0.0_0.25/root_2100.uvl,8.09;10.10;8.03,9113479,1.70;1.70;2.03,287181,0.30;0.29;0.30,-1;-1;-1,-9,101.24;130.21;107.56,19496906844839535952220702282247366073090571302642046360290975771988367250347719717186323867826726350553812604299751092643930524565629086593772500392379768285633131951842948272917533729593376780657594004450524613184880488453395305701471367772701347708434844338203849350090425700553707037877372716149891659998114696724549547124591930407553576513169244175835905044442128454792477059900933581020295270517352525982518309626410832747506453893070989423149562461703316986457357410154372138652802400398846483257892206632813002064086058504008072947522554019229363682042253885010121194661066775970552447048441123749950526509424618546576901129783999239869790432291355860181215293383580323116980931957380666357907654079058113890022054650479292652689518405888760989365783015569347016003414048229714065448688996250918489194617926692513052975926376057804166902621292925652396966294060290463132184138622241651299076567997204315414317978328154930534122789063099758009878719674185608948177394472769275744959882914356093311242373341051986391678845771064022683504120319520268158941500162514599787455261881730312616077317418228323493172724990893752909947826686653425744280777842639816513769,55.80;72.23;60.50,-9
isolated/featureCard/featureCard_0.0_0.25/root_2200.uvl,8.94;8.94;11.90,10001204,1.88;2.35;2.24,314606,0.33;0.33;0.40,-1;-1;-1,-9,104.00;120.17;105.41,836946619984671311814216858015458120201193506719299901454991362288157690875442220006835482152278634251077864854196514499467333640458251771418282951766474641247527145391930715190306884315985310419691281283033402357032525639762266267169733611764450260061929363507539417522220565843507307465146958073153693301339004673307267899058968868754583658579035914214815155522577180490144172424584943884023433805231328000488797166315330407351910314506063837451962278140054851852942607046094727277932066411919477516225192475489083547552251594685676080554985870897100670295046512213076716203693764643752190084927673889910665723329846822822415858864680198657972123252050289540209700759099927923286579251882296059680608801515277273646783074123523289208826341430918606409076717652218848584558246278701260375175390492303537941886505066419635612186512841233734189710704146007684084455883951055059310684914784915777753341058094914972699894854337026298616860652423002917382900225524956253435952946117875112555379018869480555637819301427861103639062254088921574323298564586918932040121005727263826866960000058357310014777656512582693814334274914746339529261143298971714310938914444954836881139207815191300620786179531533662797488940565182517237993,87.38;70.91;82.80,-9
isolated/featureCard/featureCard_0.0_0.25/root_2300.uvl,9.05;8.93;9.19,10930179,2.05;2.07;2.00,343281,0.37;0.38;0.37,-1;-1;-1,-9,146.93;136.23;126.92,35927732038642302995443952797600978759840144417091498382398182808443724697638855373482473031994876253756024353444320387493772273789656281322676112380224929238344064428416056630154353534923039532098529097601307100110880655611119109627280789324263877525729619336946109278305105291528322556830761073260178653673896197947986795347469503799852210882550552746215764898258054411300415974071360495073966056431997930230670435346664624578023340111242662364722250800532279655947289369169356160154240699337291849653513915075197183198638804549104975378483596560232204383886644659253824735918688038881586229201425487934792464907872976648583258925508908861789061457233166394699526325920722028556962031679273930909229403761608876019349804790337745638543252716433611792685021248212828685195433468021946998531335178770912697741685047069794617300294716656319153425583978584773513021453286666825050326604219861643684527039729245017741307661567559296133194837761063415255649568370529216390702973131408643224928140656953993867708205785889586102368239136395390736450197803118626655447732803081322299226491872629907876027576614858900804356229568237878979003277656782411878327852176614549943908539684403570084039651037574078814014071486814298637224245821878332957326659035616955529156636756412844531669225,94.29;98.88;97.34,-9
isolated/featureCard/featureCard_0.0_0.25/root_2400.uvl,10.26;13.28;10.57,11900404,2.24;2.56;2.24,373206,0.39;0.39;0.39,-1;-1;-1,-9,114.73;113.99;202.38,1542275096904179704216483178994918651284096325079390954550158029520639861569534049131537932635028251343609769572655854303524327642869049820231313063721416902581083169798688380350515582011559038024113365819546932693694324841186555003924000958599829663190801007921418159447017809265117452973830089606283907162579102756376900577429800412942823944402562992966143573692831570007682526870356680191263372063224420594473508588950372795334688722818703657208720904095123925610451133929695821539162368557379230882982653897206441912925349302147313421616141187477616668781750852315804248674587091907612647036512829296648630713853215446694344991084625881211175756048233947812895709119767436810006758024581540434324438977286273183137757057245294668634622747568617099909611969325941982052068730179406906675593832689764566253375883542555716263633384942436858083749431664064748045824718148437961817153839159171088572203418633711780275482088456404220345712308779978787044243209743011874679748133363226148571307771809037559104067888089921537790386118227735060282104526351449003654876342194513853604683293182198813986638076967738406019259922312849385859369218552382376924827034666060100923637276118420711597678923679183845635578113833497246940597796532696636930375459905646383544136916177341207104650750332092793451551288357411100121455301266941954889505001,106.55;109.74;96.44,-9
isolated/featureCard/featureCard_0.0_0.25/root_2500.uvl,13.65;13.62;10.72,12911879,2.56;2.37;3.06,404381,0.44;0.44;0.41,-1;-1;-1,-9,188.63;189.04;180.48,66205472473811176552181516645205242680891014738527546106074291296925551800286845425200567007877986743896892146793919508066036461997949658003033634939128934389734761443804899998287923334985922710265199541273531570842284787138356930454374176364754783226733334177388267378201683147473128761430599207493036777980579236902842613007948430158521617588341787279101814966410035559438672043410340616336455615222455360208415571582759618719063154040001073763688415583601174320437027730473780473133844984055149756768972261184643123616037366878256774985059481950599250440432588597599051287083490785281458540834770319272971564774522225154520237341415812625133036167924214667477846098558506095490976094493822480863772539122452461417717856676323807441541297660898922654213751133220441810566415427069091845529920203026720604152186577656389402361085319977532091574216028677938713682249973002124586635180001591621394758289809124243626587011103111341909653437745084683959343888682796912588841370936963763372283582361624909161786439965138484106518475189464563030826381531377386340332383215630430474615772751473643618562805103565433073458749035273671400541621583454358170524368287452820500892150366572476555270766185048183748776994723005501263085591695744065913757163174623870231552556189011495209572789672932058511839425417776431981226024212585542481723862657823332942575672632844019039314846446325797781817153769,153.81;125.83;110.54,-9
isolated/featureCard/featureCard_0.0_0.25/root_2600.uvl,11.04;11.38;14.81,13964604,3.16;3.26;2.60,436806,0.45;0.46;0.46,-1;-1;-1,-9,182.95;171.92;212.94,2842012163899247499609487298693358318611446751106095623269737607201072342784663632435565468525852177561304355845753998039237447477624649541132177940715458228890119878808615461983060748212110519949911083356200120458032858071489198900144821526468582252969020661175922287946761363974104481655324762950140740144092315243087637599217156491652315850453502758560334498357229139872299896501725935431649781395965185413182720802217782961056271027074383846390077536463583922317797233105381073647773485920070960630522022338601019022592062722626055370670423443692663136144166690484515068649519677307544927285491156094833901444777795779893700919347983511816791220406131553276989715042706853489091386614248793627134453798460577518986714161089554570715814491795101588563050683377618991980086534231974806016301947699540393726086622024846942687911264442113110010563025779010930862163033414146327988068145675143751465001717512022290048406743568435129595188225947227624168385019456218790108342400733621208618444922435623538330313420263179970591754012668664524664595681148444188245176254828271150018475099594186157112434458747588555442551233649411936481635621204035007196893167337550489492139210159487236896151522646327717439670882658295551582980024488447359564256221610563708036782119803590522004448145484022100091785578222135638003690519966543201540090527281148773136422395269018595280589288174489798291458646245223047194840069223107662130757719384376498784800757993,155.75;136.11;141.71,-9
isolated/featureCard/featureCard_0.0_0.25/root_2700.uvl,12.13;13.58;12.17,15058579,3.48;3.07;2.79,470481,0.49;0.48;0.49,-1;-1;-1,-9,172.13;250.39;177.16,121999478864021490751831260719002951521517046076359840615519759232301306597100895034008356330827557177428205258412638291764340674575808148377492973786290767151564244395999780340144581268732655537220276360756938775580570476635700816782804877526950023242770822665098262139854844248377311916126909321468443563004831628560751903816997755541272599426027575996870354257647169120025339126855125397105224995896554454130656788489464645956762387964614017117487173347275367052061614966940339838049224568757034726370809810578276941696886228838346366796932897589113388947917374747528197488286063075766049143453778118287600855596625306092488012169134892056934834301483360393750033714082445580198395916449994447236500321641273670270171857577653441666502925143512338248112543711198831989471985587148092033558590483901160473471084483902666499813321013541929755360358150064973569154535719510749846296090389525269058876443273402446791069168691327754802769812570660694065333557628472156945359722805058794865058706294720334237829158514517102109142399230109440122177208982341312186215495989140400122277868195802471538554139817374655713330216157401121446053645413610886841415809147387365180070647704280781290208523990446481634384689723674777169860376507157951427164086262029012463036753962829523478272680605009922685939636853083542164320739124870048394266570020780060759815240966499057898076435255802055549014354183214456425554080420592380072447406769100304097776368105588116977940609464329076796716819185643039321984131029225,167.97;182.13;157.87,-9
isolated/featureCard/featureCard_0.0_0.25/root_2800.uvl,13.36;13.93;13.53,16193804,3.80;3.64;3.71,505406,0.51;0.60;0.55,-1;-1;-1,-9,281.14;265.83;266.90,5237089774687001072636127300926832337050581952107376433367267842671330154063802024863834405655527171864679684199292510702656575913114813472801579022414203131168427927655153894290582859022672127246791823685614598137013944864930690960496056622648718985694073687750574821927059046029214570219423303335005195518585335466775643210205692041493552418180065826697394618774757204285276006372274500672731283678814833094583642219329923688710594835834249746006831288312856404811563625038831470474140279954093718226057418062287312402914719799716167599728984891221005576970093589514932682758105319677509813151659124273961609865973290367528162842349444304189398344128553061916317346363565586753581389562169917918515859154849310459430088664488621935734726245565030541416077708453898679037860359583009031405579305158906846958486287000529641145426841234358244239860479200086860859979886645634721417813740141718124282312514983912181889210525016525715329314588863498064556758402734742977384501826605554218477324035981291604795827058954224287240418917672512416110962030378636848727961679701993506051395660154595034857847267066286795885348615169142212748795688752847252658474294358354586648319180099832332361449185825878488118690918601431071513832715902249916359785556778603924689593915671055485727337769064465822555444100823396295181200928987436537837609620502112753020237453713899042606564736739346810731028875947826971710221333838177151315014507484961496230247858207875882438670143826394428821127758803914023236708101338644317731899818787507724462544300785539010125101405985001,221.62;283.46;209.04,-9
